FID,Entity,GRID_ID,longitude,latitude
533,LWPolyline,"8,84",72.82897058,33.75803271
534,LWPolyline,"8,83",72.82900347,33.7580323
535,LWPolyline,"8,82",72.82903637,33.7580319
536,LWPolyline,"8,81",72.82906926,33.75803149
537,LWPolyline,"8,80",72.82910215,33.75803108
538,LWPolyline,"8,79",72.82913505,33.75803068
539,LWPolyline,"8,78",72.82916794,33.75803027
540,LWPolyline,"8,77",72.82920083,33.75802987
541,LWPolyline,"8,76",72.82923372,33.75802946
542,LWPolyline,"8,75",72.82926662,33.75802905
543,LWPolyline,"8,74",72.82929951,33.75802865
544,LWPolyline,"8,73",72.8293324,33.75802824
545,LWPolyline,"8,72",72.82936529,33.75802784
546,LWPolyline,"8,71",72.82939819,33.75802743
547,LWPolyline,"8,70",72.82943108,33.75802702
548,LWPolyline,"8,69",72.82946397,33.75802662
549,LWPolyline,"8,68",72.82949686,33.75802621
550,LWPolyline,"8,67",72.82952976,33.75802581
551,LWPolyline,"8,66",72.82956265,33.7580254
552,LWPolyline,"8,65",72.82959554,33.75802499
553,LWPolyline,"8,64",72.82962844,33.75802459
554,LWPolyline,"8,63",72.82966133,33.75802418
555,LWPolyline,"8,62",72.82969422,33.75802378
556,LWPolyline,"8,61",72.82972711,33.75802337
557,LWPolyline,"8,60",72.82976001,33.75802296
558,LWPolyline,"8,59",72.8297929,33.75802256
559,LWPolyline,"8,58",72.82982579,33.75802215
560,LWPolyline,"8,57",72.82985868,33.75802175
561,LWPolyline,"8,56",72.82989158,33.75802134
562,LWPolyline,"8,55",72.82992447,33.75802093
563,LWPolyline,"8,54",72.82995736,33.75802053
564,LWPolyline,"8,53",72.82999025,33.75802012
565,LWPolyline,"8,52",72.83002315,33.75801972
566,LWPolyline,"8,51",72.83005604,33.75801931
567,LWPolyline,"8,50",72.83008893,33.7580189
568,LWPolyline,"8,49",72.83012183,33.7580185
569,LWPolyline,"8,48",72.83015472,33.75801809
570,LWPolyline,"8,47",72.83018761,33.75801768
571,LWPolyline,"8,46",72.8302205,33.75801728
572,LWPolyline,"8,45",72.8302534,33.75801687
573,LWPolyline,"8,44",72.83028629,33.75801647
574,LWPolyline,"8,43",72.83031918,33.75801606
575,LWPolyline,"8,42",72.83035207,33.75801565
576,LWPolyline,"8,41",72.83038497,33.75801525
577,LWPolyline,"8,40",72.83041786,33.75801484
578,LWPolyline,"8,39",72.83045075,33.75801444
579,LWPolyline,"8,38",72.83048365,33.75801403
580,LWPolyline,"8,37",72.83051654,33.75801362
581,LWPolyline,"8,36",72.83054943,33.75801322
582,LWPolyline,"8,35",72.83058232,33.75801281
583,LWPolyline,"8,34",72.83061522,33.7580124
584,LWPolyline,"9,106",72.82824646,33.75801416
585,LWPolyline,"9,105",72.82827935,33.75801375
586,LWPolyline,"9,104",72.82831224,33.75801335
587,LWPolyline,"9,103",72.82834513,33.75801294
588,LWPolyline,"9,102",72.82837803,33.75801254
589,LWPolyline,"9,101",72.82841092,33.75801213
590,LWPolyline,"9,100",72.82844381,33.75801173
591,LWPolyline,"9,99",72.82847671,33.75801132
592,LWPolyline,"9,98",72.8285096,33.75801091
593,LWPolyline,"9,97",72.82854249,33.75801051
594,LWPolyline,"9,96",72.82857538,33.7580101
595,LWPolyline,"9,95",72.82860828,33.7580097
596,LWPolyline,"9,94",72.82864117,33.75800929
597,LWPolyline,"9,93",72.82867406,33.75800888
598,LWPolyline,"9,92",72.82870695,33.75800848
599,LWPolyline,"9,91",72.82873985,33.75800807
600,LWPolyline,"9,90",72.82877274,33.75800767
601,LWPolyline,"9,89",72.82880563,33.75800726
602,LWPolyline,"9,88",72.82883852,33.75800686
603,LWPolyline,"9,87",72.82887142,33.75800645
604,LWPolyline,"9,86",72.82890431,33.75800605
605,LWPolyline,"9,85",72.8289372,33.75800564
606,LWPolyline,"9,84",72.8289701,33.75800523
607,LWPolyline,"9,83",72.82900299,33.75800483
608,LWPolyline,"9,82",72.82903588,33.75800442
609,LWPolyline,"9,81",72.82906877,33.75800402
610,LWPolyline,"9,80",72.82910167,33.75800361
611,LWPolyline,"9,79",72.82913456,33.7580032
612,LWPolyline,"9,78",72.82916745,33.7580028
613,LWPolyline,"9,77",72.82920034,33.75800239
614,LWPolyline,"9,76",72.82923324,33.75800199
615,LWPolyline,"9,75",72.82926613,33.75800158
616,LWPolyline,"9,74",72.82929902,33.75800117
617,LWPolyline,"9,73",72.82933192,33.75800077
618,LWPolyline,"9,72",72.82936481,33.75800036
619,LWPolyline,"9,71",72.8293977,33.75799996
620,LWPolyline,"9,70",72.82943059,33.75799955
621,LWPolyline,"9,69",72.82946349,33.75799914
622,LWPolyline,"9,68",72.82949638,33.75799874
623,LWPolyline,"9,67",72.82952927,33.75799833
624,LWPolyline,"9,66",72.82956216,33.75799793
625,LWPolyline,"9,65",72.82959506,33.75799752
626,LWPolyline,"9,64",72.82962795,33.75799711
627,LWPolyline,"9,63",72.82966084,33.75799671
628,LWPolyline,"9,62",72.82969373,33.7579963
629,LWPolyline,"9,61",72.82972663,33.7579959
630,LWPolyline,"9,60",72.82975952,33.75799549
631,LWPolyline,"9,59",72.82979241,33.75799508
632,LWPolyline,"9,58",72.82982531,33.75799468
633,LWPolyline,"9,57",72.8298582,33.75799427
634,LWPolyline,"9,56",72.82989109,33.75799387
635,LWPolyline,"9,55",72.82992398,33.75799346
636,LWPolyline,"9,54",72.82995688,33.75799305
637,LWPolyline,"9,53",72.82998977,33.75799265
638,LWPolyline,"9,52",72.83002266,33.75799224
639,LWPolyline,"9,51",72.83005555,33.75799183
640,LWPolyline,"9,50",72.83008845,33.75799143
641,LWPolyline,"9,49",72.83012134,33.75799102
642,LWPolyline,"9,48",72.83015423,33.75799062
643,LWPolyline,"9,47",72.83018712,33.75799021
644,LWPolyline,"9,46",72.83022002,33.75798981
645,LWPolyline,"9,45",72.83025291,33.7579894
646,LWPolyline,"9,44",72.8302858,33.75798899
647,LWPolyline,"9,43",72.8303187,33.75798859
648,LWPolyline,"9,42",72.83035159,33.75798818
649,LWPolyline,"9,41",72.83038448,33.75798777
650,LWPolyline,"9,40",72.83041737,33.75798737
651,LWPolyline,"9,39",72.83045027,33.75798696
652,LWPolyline,"9,38",72.83048316,33.75798656
653,LWPolyline,"9,37",72.83051605,33.75798615
654,LWPolyline,"9,36",72.83054894,33.75798574
655,LWPolyline,"9,35",72.83058184,33.75798534
656,LWPolyline,"9,34",72.83061473,33.75798493
657,LWPolyline,"10,106",72.82824597,33.75798669
658,LWPolyline,"10,105",72.82827886,33.75798628
659,LWPolyline,"10,104",72.82831176,33.75798587
660,LWPolyline,"10,103",72.82834465,33.75798547
661,LWPolyline,"10,102",72.82837754,33.75798506
662,LWPolyline,"10,101",72.82841043,33.75798466
663,LWPolyline,"10,100",72.82844333,33.75798425
664,LWPolyline,"10,99",72.82847622,33.75798385
665,LWPolyline,"10,98",72.82850911,33.75798344
666,LWPolyline,"10,97",72.82854201,33.75798303
667,LWPolyline,"10,96",72.8285749,33.75798263
668,LWPolyline,"10,95",72.82860779,33.75798222
669,LWPolyline,"10,94",72.82864068,33.75798182
670,LWPolyline,"10,93",72.82867358,33.75798141
671,LWPolyline,"10,92",72.82870647,33.75798101
672,LWPolyline,"10,91",72.82873936,33.7579806
673,LWPolyline,"10,90",72.82877225,33.75798019
674,LWPolyline,"10,89",72.82880515,33.75797979
675,LWPolyline,"10,88",72.82883804,33.75797938
676,LWPolyline,"10,87",72.82887093,33.75797898
677,LWPolyline,"10,86",72.82890382,33.75797857
678,LWPolyline,"10,85",72.82893672,33.75797816
679,LWPolyline,"10,84",72.82896961,33.75797776
680,LWPolyline,"10,83",72.8290025,33.75797735
681,LWPolyline,"10,82",72.82903539,33.75797695
682,LWPolyline,"10,81",72.82906829,33.75797654
683,LWPolyline,"10,80",72.82910118,33.75797614
684,LWPolyline,"10,79",72.82913407,33.75797573
685,LWPolyline,"10,78",72.82916697,33.75797532
686,LWPolyline,"10,77",72.82919986,33.75797492
687,LWPolyline,"10,76",72.82923275,33.75797451
688,LWPolyline,"10,75",72.82926564,33.75797411
689,LWPolyline,"10,74",72.82929854,33.7579737
690,LWPolyline,"10,73",72.82933143,33.75797329
691,LWPolyline,"10,72",72.82936432,33.75797289
692,LWPolyline,"10,71",72.82939721,33.75797248
693,LWPolyline,"10,70",72.82943011,33.75797208
694,LWPolyline,"10,69",72.829463,33.75797167
695,LWPolyline,"10,68",72.82949589,33.75797126
696,LWPolyline,"10,67",72.82952879,33.75797086
697,LWPolyline,"10,66",72.82956168,33.75797045
698,LWPolyline,"10,65",72.82959457,33.75797005
699,LWPolyline,"10,64",72.82962746,33.75796964
700,LWPolyline,"10,63",72.82966036,33.75796923
701,LWPolyline,"10,62",72.82969325,33.75796883
702,LWPolyline,"10,61",72.82972614,33.75796842
703,LWPolyline,"10,60",72.82975903,33.75796802
704,LWPolyline,"10,59",72.82979193,33.75796761
705,LWPolyline,"10,58",72.82982482,33.7579672
706,LWPolyline,"10,57",72.82985771,33.7579668
707,LWPolyline,"10,56",72.8298906,33.75796639
708,LWPolyline,"10,55",72.8299235,33.75796599
709,LWPolyline,"10,54",72.82995639,33.75796558
710,LWPolyline,"10,53",72.82998928,33.75796517
711,LWPolyline,"10,52",72.83002218,33.75796477
712,LWPolyline,"10,51",72.83005507,33.75796436
713,LWPolyline,"10,50",72.83008796,33.75796396
714,LWPolyline,"10,49",72.83012085,33.75796355
715,LWPolyline,"10,48",72.83015375,33.75796314
716,LWPolyline,"10,47",72.83018664,33.75796274
717,LWPolyline,"10,46",72.83021953,33.75796233
718,LWPolyline,"10,45",72.83025242,33.75796192
719,LWPolyline,"10,44",72.83028532,33.75796152
720,LWPolyline,"10,43",72.83031821,33.75796111
721,LWPolyline,"10,42",72.8303511,33.75796071
722,LWPolyline,"10,41",72.83038399,33.7579603
723,LWPolyline,"10,40",72.83041689,33.75795989
724,LWPolyline,"10,39",72.83044978,33.75795949
725,LWPolyline,"10,38",72.83048267,33.75795908
726,LWPolyline,"10,37",72.83051557,33.75795867
727,LWPolyline,"10,36",72.83054846,33.75795827
728,LWPolyline,"10,35",72.83058135,33.75795786
729,LWPolyline,"10,34",72.83061424,33.75795746
730,LWPolyline,"11,106",72.82824548,33.75795921
731,LWPolyline,"11,105",72.82827838,33.75795881
732,LWPolyline,"11,104",72.82831127,33.7579584
733,LWPolyline,"11,103",72.82834416,33.75795799
734,LWPolyline,"11,102",72.82837706,33.75795759
735,LWPolyline,"11,101",72.82840995,33.75795718
736,LWPolyline,"11,100",72.82844284,33.75795678
737,LWPolyline,"11,99",72.82847573,33.75795637
738,LWPolyline,"11,98",72.82850863,33.75795597
739,LWPolyline,"11,97",72.82854152,33.75795556
740,LWPolyline,"11,96",72.82857441,33.75795515
741,LWPolyline,"11,95",72.8286073,33.75795475
742,LWPolyline,"11,94",72.8286402,33.75795434
743,LWPolyline,"11,93",72.82867309,33.75795394
744,LWPolyline,"11,92",72.82870598,33.75795353
745,LWPolyline,"11,91",72.82873888,33.75795313
746,LWPolyline,"11,90",72.82877177,33.75795272
747,LWPolyline,"11,89",72.82880466,33.75795231
748,LWPolyline,"11,88",72.82883755,33.75795191
749,LWPolyline,"11,87",72.82887045,33.7579515
750,LWPolyline,"11,86",72.82890334,33.7579511
751,LWPolyline,"11,85",72.82893623,33.75795069
752,LWPolyline,"11,84",72.82896912,33.75795029
753,LWPolyline,"11,83",72.82900202,33.75794988
754,LWPolyline,"11,82",72.82903491,33.75794947
755,LWPolyline,"11,81",72.8290678,33.75794907
756,LWPolyline,"11,80",72.82910069,33.75794866
757,LWPolyline,"11,79",72.82913359,33.75794826
758,LWPolyline,"11,78",72.82916648,33.75794785
759,LWPolyline,"11,77",72.82919937,33.75794744
760,LWPolyline,"11,76",72.82923227,33.75794704
761,LWPolyline,"11,75",72.82926516,33.75794663
762,LWPolyline,"11,74",72.82929805,33.75794623
763,LWPolyline,"11,73",72.82933094,33.75794582
764,LWPolyline,"11,72",72.82936384,33.75794541
765,LWPolyline,"11,71",72.82939673,33.75794501
766,LWPolyline,"11,70",72.82942962,33.7579446
767,LWPolyline,"11,69",72.82946251,33.7579442
768,LWPolyline,"11,68",72.82949541,33.75794379
769,LWPolyline,"11,67",72.8295283,33.75794338
770,LWPolyline,"11,66",72.82956119,33.75794298
771,LWPolyline,"11,65",72.82959408,33.75794257
772,LWPolyline,"11,64",72.82962698,33.75794217
773,LWPolyline,"11,63",72.82965987,33.75794176
774,LWPolyline,"11,62",72.82969276,33.75794135
775,LWPolyline,"11,61",72.82972566,33.75794095
776,LWPolyline,"11,60",72.82975855,33.75794054
777,LWPolyline,"11,59",72.82979144,33.75794014
778,LWPolyline,"11,58",72.82982433,33.75793973
779,LWPolyline,"11,57",72.82985723,33.75793932
780,LWPolyline,"11,56",72.82989012,33.75793892
781,LWPolyline,"11,55",72.82992301,33.75793851
782,LWPolyline,"11,54",72.8299559,33.75793811
783,LWPolyline,"11,53",72.8299888,33.7579377
784,LWPolyline,"11,52",72.83002169,33.75793729
785,LWPolyline,"11,51",72.83005458,33.75793689
786,LWPolyline,"11,50",72.83008747,33.75793648
787,LWPolyline,"11,49",72.83012037,33.75793607
788,LWPolyline,"11,48",72.83015326,33.75793567
789,LWPolyline,"11,47",72.83018615,33.75793526
790,LWPolyline,"11,46",72.83021905,33.75793486
791,LWPolyline,"11,45",72.83025194,33.75793445
792,LWPolyline,"11,44",72.83028483,33.75793404
793,LWPolyline,"11,43",72.83031772,33.75793364
794,LWPolyline,"11,42",72.83035062,33.75793323
795,LWPolyline,"11,41",72.83038351,33.75793283
796,LWPolyline,"11,40",72.8304164,33.75793242
797,LWPolyline,"11,39",72.83044929,33.75793201
798,LWPolyline,"11,38",72.83048219,33.75793161
799,LWPolyline,"11,37",72.83051508,33.7579312
800,LWPolyline,"11,36",72.83054797,33.75793079
801,LWPolyline,"11,35",72.83058086,33.75793039
802,LWPolyline,"11,34",72.83061376,33.75792998
803,LWPolyline,"12,106",72.828245,33.75793174
804,LWPolyline,"12,105",72.82827789,33.75793133
805,LWPolyline,"12,104",72.82831078,33.75793093
806,LWPolyline,"12,103",72.82834368,33.75793052
807,LWPolyline,"12,102",72.82837657,33.75793011
808,LWPolyline,"12,101",72.82840946,33.75792971
809,LWPolyline,"12,100",72.82844236,33.7579293
810,LWPolyline,"12,99",72.82847525,33.7579289
811,LWPolyline,"12,98",72.82850814,33.75792849
812,LWPolyline,"12,97",72.82854103,33.75792809
813,LWPolyline,"12,96",72.82857393,33.75792768
814,LWPolyline,"12,95",72.82860682,33.75792727
815,LWPolyline,"12,94",72.82863971,33.75792687
816,LWPolyline,"12,93",72.8286726,33.75792646
817,LWPolyline,"12,92",72.8287055,33.75792606
818,LWPolyline,"12,91",72.82873839,33.75792565
819,LWPolyline,"12,90",72.82877128,33.75792525
820,LWPolyline,"12,89",72.82880417,33.75792484
821,LWPolyline,"12,88",72.82883707,33.75792443
822,LWPolyline,"12,87",72.82886996,33.75792403
823,LWPolyline,"12,86",72.82890285,33.75792362
824,LWPolyline,"12,85",72.82893575,33.75792322
825,LWPolyline,"12,84",72.82896864,33.75792281
826,LWPolyline,"12,83",72.82900153,33.7579224
827,LWPolyline,"12,82",72.82903442,33.757922
828,LWPolyline,"12,81",72.82906732,33.75792159
829,LWPolyline,"12,80",72.82910021,33.75792119
830,LWPolyline,"12,79",72.8291331,33.75792078
831,LWPolyline,"12,78",72.82916599,33.75792038
832,LWPolyline,"12,77",72.82919889,33.75791997
833,LWPolyline,"12,76",72.82923178,33.75791956
834,LWPolyline,"12,75",72.82926467,33.75791916
835,LWPolyline,"12,74",72.82929756,33.75791875
836,LWPolyline,"12,73",72.82933046,33.75791835
837,LWPolyline,"12,72",72.82936335,33.75791794
838,LWPolyline,"12,71",72.82939624,33.75791753
839,LWPolyline,"12,70",72.82942913,33.75791713
840,LWPolyline,"12,69",72.82946203,33.75791672
841,LWPolyline,"12,68",72.82949492,33.75791632
842,LWPolyline,"12,67",72.82952781,33.75791591
843,LWPolyline,"12,66",72.82956071,33.7579155
844,LWPolyline,"12,65",72.8295936,33.7579151
845,LWPolyline,"12,64",72.82962649,33.75791469
846,LWPolyline,"12,63",72.82965938,33.75791429
847,LWPolyline,"12,62",72.82969228,33.75791388
848,LWPolyline,"12,61",72.82972517,33.75791347
849,LWPolyline,"12,60",72.82975806,33.75791307
850,LWPolyline,"12,59",72.82979095,33.75791266
851,LWPolyline,"12,58",72.82982385,33.75791226
852,LWPolyline,"12,57",72.82985674,33.75791185
853,LWPolyline,"12,56",72.82988963,33.75791144
854,LWPolyline,"12,55",72.82992253,33.75791104
855,LWPolyline,"12,54",72.82995542,33.75791063
856,LWPolyline,"12,53",72.82998831,33.75791022
857,LWPolyline,"12,52",72.8300212,33.75790982
858,LWPolyline,"12,51",72.83005409,33.75790941
859,LWPolyline,"12,50",72.83008699,33.75790901
860,LWPolyline,"12,49",72.83011988,33.7579086
861,LWPolyline,"12,48",72.83015277,33.75790819
862,LWPolyline,"12,47",72.83018567,33.75790779
863,LWPolyline,"12,46",72.83021856,33.75790738
864,LWPolyline,"12,45",72.83025145,33.75790698
865,LWPolyline,"12,44",72.83028434,33.75790657
866,LWPolyline,"12,43",72.83031724,33.75790616
867,LWPolyline,"12,42",72.83035013,33.75790576
868,LWPolyline,"12,41",72.83038302,33.75790535
869,LWPolyline,"12,40",72.83041591,33.75790494
870,LWPolyline,"12,39",72.83044881,33.75790454
871,LWPolyline,"12,38",72.8304817,33.75790413
872,LWPolyline,"12,37",72.83051459,33.75790373
873,LWPolyline,"12,36",72.83054749,33.75790332
874,LWPolyline,"12,35",72.83058038,33.75790291
875,LWPolyline,"12,34",72.83061327,33.75790251
876,LWPolyline,"13,106",72.82824451,33.75790426
877,LWPolyline,"13,105",72.82827741,33.75790386
878,LWPolyline,"13,104",72.8283103,33.75790345
879,LWPolyline,"13,103",72.82834319,33.75790305
880,LWPolyline,"13,102",72.82837608,33.75790264
881,LWPolyline,"13,101",72.82840898,33.75790223
882,LWPolyline,"13,100",72.82844187,33.75790183
883,LWPolyline,"13,99",72.82847476,33.75790142
884,LWPolyline,"13,98",72.82850765,33.75790102
885,LWPolyline,"13,97",72.82854055,33.75790061
886,LWPolyline,"13,96",72.82857344,33.75790021
887,LWPolyline,"13,95",72.82860633,33.7578998
888,LWPolyline,"13,94",72.82863923,33.75789939
889,LWPolyline,"13,93",72.82867212,33.75789899
890,LWPolyline,"13,92",72.82870501,33.75789858
891,LWPolyline,"13,91",72.8287379,33.75789818
892,LWPolyline,"13,90",72.8287708,33.75789777
893,LWPolyline,"13,89",72.82880369,33.75789737
894,LWPolyline,"13,88",72.82883658,33.75789696
895,LWPolyline,"13,87",72.82886947,33.75789655
896,LWPolyline,"13,86",72.82890237,33.75789615
897,LWPolyline,"13,85",72.82893526,33.75789574
898,LWPolyline,"13,84",72.82896815,33.75789534
899,LWPolyline,"13,83",72.82900104,33.75789493
900,LWPolyline,"13,82",72.82903394,33.75789453
901,LWPolyline,"13,81",72.82906683,33.75789412
902,LWPolyline,"13,80",72.82909972,33.75789371
903,LWPolyline,"13,79",72.82913262,33.75789331
904,LWPolyline,"13,78",72.82916551,33.7578929
905,LWPolyline,"13,77",72.8291984,33.7578925
906,LWPolyline,"13,76",72.82923129,33.75789209
907,LWPolyline,"13,75",72.82926419,33.75789168
908,LWPolyline,"13,74",72.82929708,33.75789128
909,LWPolyline,"13,73",72.82932997,33.75789087
910,LWPolyline,"13,72",72.82936286,33.75789047
911,LWPolyline,"13,71",72.82939576,33.75789006
912,LWPolyline,"13,70",72.82942865,33.75788965
913,LWPolyline,"13,69",72.82946154,33.75788925
914,LWPolyline,"13,68",72.82949443,33.75788884
915,LWPolyline,"13,67",72.82952733,33.75788844
916,LWPolyline,"13,66",72.82956022,33.75788803
917,LWPolyline,"13,65",72.82959311,33.75788762
918,LWPolyline,"13,64",72.829626,33.75788722
919,LWPolyline,"13,63",72.8296589,33.75788681
920,LWPolyline,"13,62",72.82969179,33.75788641
921,LWPolyline,"13,61",72.82972468,33.757886
922,LWPolyline,"13,60",72.82975758,33.75788559
923,LWPolyline,"13,59",72.82979047,33.75788519
924,LWPolyline,"13,58",72.82982336,33.75788478
925,LWPolyline,"13,57",72.82985625,33.75788438
926,LWPolyline,"13,56",72.82988915,33.75788397
927,LWPolyline,"13,55",72.82992204,33.75788356
928,LWPolyline,"13,54",72.82995493,33.75788316
929,LWPolyline,"13,53",72.82998782,33.75788275
930,LWPolyline,"13,52",72.83002072,33.75788234
931,LWPolyline,"13,51",72.83005361,33.75788194
932,LWPolyline,"13,50",72.8300865,33.75788153
933,LWPolyline,"13,49",72.83011939,33.75788113
934,LWPolyline,"13,48",72.83015229,33.75788072
935,LWPolyline,"13,47",72.83018518,33.75788031
936,LWPolyline,"13,46",72.83021807,33.75787991
937,LWPolyline,"13,45",72.83025096,33.7578795
938,LWPolyline,"13,44",72.83028386,33.7578791
939,LWPolyline,"13,43",72.83031675,33.75787869
940,LWPolyline,"13,42",72.83034964,33.75787828
941,LWPolyline,"13,41",72.83038254,33.75787788
942,LWPolyline,"13,40",72.83041543,33.75787747
943,LWPolyline,"13,39",72.83044832,33.75787707
944,LWPolyline,"13,38",72.83048121,33.75787666
945,LWPolyline,"13,37",72.83051411,33.75787625
946,LWPolyline,"13,36",72.830547,33.75787585
947,LWPolyline,"13,35",72.83057989,33.75787544
948,LWPolyline,"13,34",72.83061278,33.75787503
949,LWPolyline,"14,106",72.82824403,33.75787679
950,LWPolyline,"14,105",72.82827692,33.75787638
951,LWPolyline,"14,104",72.82830981,33.75787598
952,LWPolyline,"14,103",72.82834271,33.75787557
953,LWPolyline,"14,102",72.8283756,33.75787517
954,LWPolyline,"14,101",72.82840849,33.75787476
955,LWPolyline,"14,100",72.82844138,33.75787435
956,LWPolyline,"14,99",72.82847428,33.75787395
957,LWPolyline,"14,98",72.82850717,33.75787354
958,LWPolyline,"14,97",72.82854006,33.75787314
959,LWPolyline,"14,96",72.82857295,33.75787273
960,LWPolyline,"14,95",72.82860585,33.75787233
961,LWPolyline,"14,94",72.82863874,33.75787192
962,LWPolyline,"14,93",72.82867163,33.75787151
963,LWPolyline,"14,92",72.82870452,33.75787111
964,LWPolyline,"14,91",72.82873742,33.7578707
965,LWPolyline,"14,90",72.82877031,33.7578703
966,LWPolyline,"14,89",72.8288032,33.75786989
967,LWPolyline,"14,88",72.8288361,33.75786949
968,LWPolyline,"14,87",72.82886899,33.75786908
969,LWPolyline,"14,86",72.82890188,33.75786867
970,LWPolyline,"14,85",72.82893477,33.75786827
971,LWPolyline,"14,84",72.82896767,33.75786786
972,LWPolyline,"14,83",72.82900056,33.75786746
973,LWPolyline,"14,82",72.82903345,33.75786705
974,LWPolyline,"14,81",72.82906634,33.75786664
975,LWPolyline,"14,80",72.82909924,33.75786624
